,c_scores_raw,c_scores_ranked
124,0.8782738065441139,0.18452369047380948
125,0.8253630870604576,0.5644112882257645
126,0.8832086737763842,0.13392267845356906
127,0.8677487919170432,0.29330586611732234
128,0.511084810196027,0.8999379987599752
129,0.8806104099801649,0.16002320046400928
130,0.6137605725596912,0.8602172043440869
131,0.8370588711385047,0.510930218604372
132,0.7905156474974424,0.6747734954699094
133,0.8750809941239908,0.21722434448688974
134,0.8865667159266847,0.10236204724094482
135,0.8501062193044826,0.4376687533750675
136,0.9034220146574766,0.004540090801816036
137,0.8855098777587526,0.1124822496449929
138,0.8518177673787568,0.4255685113702274
139,0.8731845593414717,0.2380447608952179
140,0.6476521504376458,0.8425568511370227
141,0.5211019217233738,0.8967179343586872
142,0.7486646735490372,0.750535010700214
143,0.873671625251736,0.23262465249304987
144,0.8693963505609517,0.2765855317106342
145,0.8724529951521096,0.24556491129822597
146,0.8040380871295686,0.6378127562551251
147,0.8575386750382421,0.3852877057541151
148,0.7715231262975739,0.7144542890857817
149,0.8714024915677712,0.256085121702434
150,0.6826366020034137,0.8183163663273265
151,0.28285173313646694,0.9526390527810557
152,0.8736422148615108,0.23288465769315386
153,0.8567934925197382,0.3905078101562031
154,0.7036203164210791,0.8017360347206944
155,0.8776524490553861,0.19114382287645754
156,0.44251319610363277,0.9195383907678154
157,0.5861426441233475,0.872277445548911
158,0.8252726392967072,0.5647712954259085
159,0.6416551902034963,0.8459369187383747
160,0.8891079543825179,0.07944158883177664
161,0.8625137018939999,0.34320686413728274
162,0.6759569588607054,0.8237964759295185
163,0.8676466001819878,0.29446588931778633
164,0.8661117013734686,0.3095861917238345
165,0.8695817095870709,0.2745054901098022
166,0.824155917093481,0.5695513910278206
167,0.8235859522875872,0.5718514370287405
168,0.6772920100519852,0.8223364467289346
169,0.8563568079780489,0.39386787735754714
170,0.832622630956981,0.5328306566131322
171,0.8315649557107713,0.5380907618152363
172,0.8857744433982941,0.10992219844396887
173,0.8071158493412937,0.628392567851357
174,0.8086444199654186,0.623532470649413
175,0.8787273680047075,0.17936358727174542
176,0.8896987036415503,0.07404148082961659
177,0.846202401998251,0.4615292305846117
178,0.825007708675289,0.5659113182263645
179,0.6679458615239987,0.8295365907318146
180,0.8407618245932458,0.49232984659693196
181,0.8256166462868788,0.5630312606252125
182,0.8690330427151431,0.28040560811216225
183,0.7956054721525911,0.6614532290645813
184,0.8810702818262328,0.15556311126222525
185,0.8033526710812869,0.6397327946558932
186,0.8574310054975082,0.3861677233544671
187,0.8700954283326503,0.2696053921078422
188,0.8942959790880178,0.039640792815856314
189,0.1499350379442845,0.9754395087901758
190,0.8158883961754009,0.6006720134402688
191,0.25974611470319114,0.9570591411828236
192,0.8792330255113122,0.1741234824696494
193,0.821260434396255,0.5810916218324367
194,0.8068197615808239,0.629172583451669
195,0.8275076540915547,0.5556111122222445
196,0.8334708683931383,0.5289905798115963
197,0.6166317410004054,0.8585971719434389
198,0.8046284152187039,0.6359527190543811
199,0.8891363075392269,0.07916158323166464
200,0.8300785637964652,0.5443708874177483
201,0.9002250654875975,0.011860237204744094
202,0.8843236924867359,0.12306246124922499
203,0.8274833704261579,0.5557111142222845
204,0.8174661846891527,0.5950719014380288
205,0.879094477000378,0.1756235124702494
206,0.8874564034437518,0.09374187483749676
207,0.8130809681567813,0.6098321966439328
208,0.8825172035208362,0.14076281525630513
209,0.8656707326002768,0.3140862817256345
210,0.873767986465834,0.23138462769255386
211,0.7967780005489754,0.6579731594631892
212,0.8330840636964251,0.5306306126122522
213,0.9038517404563144,0.004060081201624033
214,0.8306663555949485,0.5419308386167724
215,0.7644724226234165,0.7263345266905338
216,0.8642252980559815,0.3282665653313066
217,0.856090941841196,0.39568791375827517
218,0.8620692729272406,0.3471469429388588
219,0.8947289678315598,0.0371207424148483
220,0.8587696503169288,0.375287505750115
221,0.8713515609886147,0.25652513050261005
222,0.8901114762368041,0.07062141242824857
223,0.6353258538433556,0.8494369887397748
224,0.843610162958131,0.4766895337906758
225,0.8964761132861301,0.027200544010880217
226,0.89345370146826,0.04492089841796836
227,0.7997548798317603,0.6495129902598052
228,0.8803599991717197,0.1623232464649293
229,0.6491328771398978,0.8417168343366868
230,0.6970439017231853,0.8069761395227905
231,0.8294054557370802,0.5471909438188763
232,0.43076605326438483,0.9219984399687994
233,0.8880399258913226,0.0880217604352087
234,0.8439298036889586,0.4749094981899638
235,0.831607408078057,0.5379507590151803
236,0.8266829586610859,0.5589511790235805
237,0.8707128398634033,0.2633652673053461
238,0.8878333482536903,0.09032180643612872
239,0.855238022661498,0.4012680253605072
240,0.8405597434873339,0.49324986499729995
241,0.5493495185601104,0.8866577331546631
242,0.6877036889933683,0.8145362907258146
243,0.860414182296644,0.3615072301446029
244,0.8744831510927802,0.2231444628892578
245,0.7745290878660173,0.7084341686833737
246,0.8386623868971035,0.5030500610012201
247,0.8553077240046012,0.4008480169603392
248,0.4529736046043543,0.9169783395667913
249,0.7687091608280789,0.7196143922878457
250,0.8759899394006896,0.20800416008320166
251,0.4101675288344245,0.9273585471709435
252,0.8491205283947448,0.44342886857737157
253,0.8255593616867932,0.5633112662253245
254,0.8809615041111019,0.15656313126262525
255,0.9034237578517268,0.0045200904018080365
256,0.8757131226823254,0.2110042200844017
257,0.8917801523302816,0.05744114882297646
258,0.5720045059756126,0.878157563151263
259,0.6850667470256071,0.8166163323266465
260,0.6954380364247089,0.8080961619232384
261,0.894953110343371,0.035720714414288285
262,0.8949741236394987,0.035500710014200285
263,0.8467750968883975,0.45786915738314765
264,0.8956510633254342,0.031740634812696254
265,0.8627318805851546,0.3416068321366427
266,0.8519272040673589,0.4245684913698274
267,0.6714268430349252,0.8271365427308546
268,0.748046677583495,0.751435028700574
269,0.8986975923632523,0.017180343606872137
270,0.5545327551370068,0.884717694353887
271,0.8618302030836185,0.3491669833396668
272,0.8468151362651275,0.4574291485829717
273,0.8738060513129623,0.23086461729234584
274,0.8714789690205509,0.25512510250205006
275,0.9005576575690889,0.010840216804336087
276,0.8759076500923881,0.20860417208344167
277,0.5205753756882266,0.8969979399587992
278,0.8975554477201051,0.021960439208784176
279,0.796244773592345,0.6595331906638133
280,0.878504897131137,0.18194363887277745
281,0.7931548799214266,0.6681933638672773
282,0.7458187326176273,0.7545150903018061
283,0.27379186898479846,0.9544990899817997
284,0.8444113656802179,0.47234944698893977
285,0.6537697956095992,0.8388367767355347
286,0.8224930858477033,0.5763315266305327
287,0.777009670866908,0.7038340766815336
288,0.8114605467630459,0.614492289845797
289,0.8741117849479614,0.2274045480909618
290,0.8530252428378933,0.41708834176683535
291,0.8372507906063642,0.5100102002040041
292,0.4076942023737112,0.9279785595711915
293,0.7568605271446118,0.7386947738954779
294,0.8676932468905336,0.29394587891757834
295,0.87437886273991,0.2242244844896898
296,0.19654570524455528,0.9677193543870878
297,0.8480392325708368,0.4502090041800836
298,0.6528859346665916,0.8394967899357987
299,0.8524876722022766,0.42060841216824335
300,0.5261679515696278,0.8947778955579112
301,0.29747357968334753,0.9503190063801276
302,0.8507793813256587,0.43296865937318746
303,0.1602369129285478,0.9737794755895118
304,0.8479831217877629,0.4505490109802196
305,0.5223744955814613,0.8962379247584952
306,0.8798586051889286,0.16766335326706533
307,0.8687705561944872,0.28326566531330627
308,0.8870074838473287,0.09776195523910478
309,0.8245470462831397,0.5676913538270766
310,0.09738246910408259,0.9838996779935598
311,0.8688361151917099,0.2823456469129383
312,0.8946754760107893,0.0374607492149843
313,0.8826325913256446,0.13976279525590513
314,0.789168494645301,0.6778335566711334
315,0.8177650443259862,0.5939718794375888
316,0.9022622005507248,0.006600132002640053
317,0.888579157350907,0.08390167803356068
318,0.8627463138319359,0.34146682933658673
319,0.8667609678663892,0.3031060621212424
320,0.8654277193829325,0.3163463269265385
321,0.8398967942899789,0.496469929398588
322,0.8797108688528874,0.16938338766775335
323,0.8821718838657628,0.14404288085761716
324,0.8566692499851568,0.39156783135662715
325,0.8922085350588961,0.054181083621672434
326,0.8205527521764984,0.5838516770335407
327,0.8321234876570528,0.5354707094141883
328,0.8835390613023018,0.13068261365227304
329,0.8732872166539973,0.2370247404948099
330,0.8705047418514098,0.26576531530630615
331,0.8227213309525852,0.5753315066301325
332,0.8207394195068198,0.5831116622332446
333,0.7563454947490791,0.7395747914958299
334,0.7515439960573844,0.7463149262985259
335,0.6247536817144415,0.8548370967419349
336,0.7975979467440418,0.6557731154623092
337,0.7941570044407792,0.6656533130662613
338,0.471559852854526,0.9123782475649513
339,0.8482955352082493,0.4486289725794516
340,0.8790981365736512,0.1755435108702174
341,0.8932859500931658,0.046140922818456366
342,0.6447942302475883,0.8441768835376707
343,0.881365959542284,0.15264305286105723
344,0.8743831870513739,0.2241644832896658
345,0.4767355697294317,0.9108382167643353
346,0.3401239693270555,0.9424188483769675
347,0.8329546287887913,0.5311506230124603
348,0.822951404438132,0.5744314886297726
349,0.5077628760386075,0.9009780195603913
350,0.5249067689460016,0.8951579031580632
351,0.8247745683035306,0.5665913318266366
352,0.805752708522964,0.632392647852957
353,0.846429901342111,0.4600692013840277
354,0.8906863225889976,0.06580131602632053
355,0.8394077712525382,0.49894997899958
356,0.13877848164089668,0.9769995399907998
357,0.8659729180284446,0.3111062221244425
358,0.8000284645401918,0.6489129782595652
359,0.7092129307860351,0.7963359267185344
360,0.268135052125697,0.9555191103822076
361,0.5355761131952986,0.8915978319566391
362,0.8757796942096965,0.21016420328406568
363,0.7719316806756094,0.7138542770855417
364,0.7956894501527471,0.6612132242644853
365,0.8717921620208302,0.252105042100842
366,0.4721992913913048,0.9121382427648553
367,0.6950930367939085,0.8083361667233344
368,0.8107760485722872,0.6167523350467009
369,0.8753833530333123,0.21448428968579372
370,0.4133170821737694,0.9265785315706314
371,0.8528928298625629,0.41800836016720333
372,0.870715132729734,0.26328526570531413
373,0.8675926440502023,0.29506590131802635
374,0.8694692282179858,0.2757455149102982
375,0.8280622003027172,0.5534310686213725
376,0.8887389210266112,0.08236164723294466
377,0.8413600339845286,0.48912978259565193
378,0.698926286790863,0.8057961159223185
379,0.8860489234150433,0.10742214844296887
380,0.8020056567610552,0.6435728714574291
381,0.7967979462717628,0.6578731574631492
382,0.8762578238230868,0.20538410768215365
383,0.8727067201066324,0.24300486009720196
384,0.8256059904773653,0.5631112622252445
385,0.878963875043238,0.1770035400708014
386,0.8170689706031272,0.5963719274385487
387,0.8208713781802887,0.5825916518330366
388,0.8246833006053348,0.5670513410268205
389,0.8365260220769989,0.5135302706054121
390,0.7429334223106467,0.7581351627032541
391,0.8677367804410804,0.29346586931738633
392,0.45897977075386187,0.9157783155663113
393,0.8507481998205508,0.43324866497329945
394,0.8805023715132891,0.1609432188643773
395,0.7405727494733173,0.7611352227044541
396,0.48600663548750966,0.9077981559631193
397,0.4520485022751068,0.9172183443668873
398,0.8359329589362857,0.5171103422068442
399,0.6024945176633137,0.8654973099461989
400,0.7299099416200014,0.7747954959099183
401,0.7066723185920263,0.7989759795195904
402,0.868763810993675,0.2833856677133543
403,0.789737121454581,0.6764135282705654
404,0.8566979600002296,0.3912878257565151
405,0.8958349403496553,0.030720614412288245
406,0.8891405956438594,0.07914158283165663
407,0.8677161482812106,0.29368587371747434
408,0.8901973322133573,0.06994139882797656
409,0.604212763767237,0.8647972959459189
410,0.8829359592471072,0.1369427388547771
411,0.670905669781301,0.8275165503310066
412,0.875195939399365,0.21594431888637772
413,0.8472449532292354,0.45518910378207567
414,0.2838223999294642,0.9524790495809916
415,0.8411164617706133,0.4903098061961239
416,0.3159536535428195,0.9469989399787996
417,0.8787387810080163,0.17916358327166543
418,0.8192314977753958,0.5885717714354287
419,0.8189485820077695,0.5896317926358527
420,0.8605717431456,0.3601272025440509
421,0.834179977985146,0.5258505170103402
422,0.8843417876258457,0.12298245964919298
423,0.7655508458807326,0.7248344966899338
424,0.7867242306161848,0.6835536710734215
425,0.6903425400602261,0.8124562491249825
426,0.8664058374744363,0.30664613292265847
427,0.9008287795389622,0.009800196003920078
428,0.8658863629109587,0.3120662413248265
429,0.7564747148740198,0.739294785895718
430,0.8642026199409832,0.32856657133142664
431,0.7989132583676142,0.6521330426608533
432,0.8914924145464683,0.05972119442388848
433,0.8369776154606059,0.5113302266045321
434,0.8389802133872738,0.5014300286005721
435,0.6501829042762276,0.8411168223364467
436,0.7740228309581,0.7096541930838617
437,0.8539631911161123,0.41032820656413127
438,0.8837413970505106,0.12864257285145703
439,0.8035680330722497,0.6390727814556291
440,0.8052911517798245,0.633832676653533
441,0.6197765018139236,0.8573171463429269
442,0.8794899404287576,0.17132342646852938
443,0.8854388354260665,0.1130422608452169
444,0.8814169521213477,0.15196303926078522
445,0.8655347376144056,0.3152263045260905
446,0.8073545778120993,0.627592551851037
447,0.2598090499445669,0.9570191403828077
448,0.697904484870966,0.8064361287225744
449,0.730453905281414,0.7740954819096382
450,0.1457943511060985,0.9761195223904479
451,0.7180594295146049,0.7882157643152863
452,0.8779014590085047,0.18872377447548952
453,0.868877795379778,0.28194563891277824
454,0.888240417497239,0.08658173163463269
455,0.5442966372690801,0.8885177703554071
456,0.8713137673200649,0.25700514010280207
457,0.8932451506575521,0.04636092721854437
458,0.7702190127807621,0.7168543370867417
459,0.4009625758940603,0.9293985879717594
460,0.8506314857263892,0.4341686833736675
461,0.8813865922131634,0.1523630472609452
462,0.7877196563559408,0.6811536230724614
463,0.8806919147543595,0.15932318646372928
464,0.8763630701426963,0.20400408008160162
465,0.8592940191741223,0.37070741414828295
466,0.7925276337479863,0.6697333946678934
467,0.8262103223794889,0.5608712174243485
468,0.9048008891268474,0.003240064801296026
469,0.7630471823087892,0.7289145782915658
470,0.8564169253366302,0.39330786615732316
471,0.8326874708971945,0.5325306506130123
472,0.8669442359314358,0.3012060241204824
473,0.7153590308686543,0.7906758135162704
474,0.8243422824593639,0.5683513670273406
475,0.8293592399420451,0.5473709474189484
476,0.7649911720298347,0.7256945138902778
477,0.574727465666683,0.877157543150863
478,0.29933054680420706,0.9498589971799436
479,0.8286247541148843,0.5506310126202524
480,0.896650327933409,0.02622052441048821
481,0.829119062882143,0.5486109722194444
482,0.8728790817016019,0.24128482569651394
483,0.765013219281225,0.7256345126902538
484,0.7318260121017738,0.7721954439088782
485,0.8742441006843127,0.22586451729034582
486,0.8955791689605113,0.03214064281285626
487,0.811159848808906,0.6153723074461489
488,0.8531681986569918,0.41618832376647535
489,0.8505246732534307,0.4349286985739715
490,0.7788395544750825,0.7004940098801976
491,0.45291756098271385,0.9170183403668073
492,0.7703062601805016,0.7166143322866457
493,0.2701421043909885,0.9551391027820556
494,0.8218628837452931,0.5789115782315646
495,0.8891849150859278,0.07866157323146462
496,0.585594689192646,0.872497449948999
497,0.663547080506915,0.8325766515330306
498,0.8475277512085745,0.4535290705814116
499,0.7952262703434761,0.6624932498649972
500,0.7815971232800739,0.6948338966779336
501,0.8615994944067401,0.3511470229404588
502,0.6449372323982365,0.8439568791375828
503,0.8734203026201393,0.23562471249424988
504,0.8249355086821818,0.5661713234264685
505,0.7794398943031561,0.6994139882797656
506,0.6806494738092992,0.8199763995279905
507,0.8086219808265968,0.623572471449429
508,0.9011627282159052,0.009040180803616073
509,0.8747699944855103,0.22018440368807377
510,0.836717526036295,0.5126702534050681
511,0.8883826860118516,0.08540170803416068
512,0.8865729363237941,0.10214204284085682
513,0.8598117081549376,0.36656733134662695
514,0.7416365728431056,0.7597351947038941
515,0.798628421301706,0.6530130602612052
516,0.8718776249524873,0.25132502650053
517,0.24085508414390944,0.9603592071841437
518,0.8711719676825787,0.2587051741034821
519,0.8526631101252375,0.41930838616772337
520,0.8784329402240247,0.18284365687313747
521,0.8222165633508938,0.5774515490309806
522,0.8518436225312874,0.4253085061701234
523,0.8550059078641712,0.4031680633612672
524,0.8948109243316141,0.03656073121462429
525,0.8752450916393458,0.21556431128622572
526,0.6021991490837829,0.8656573131462629
527,0.4277485641638572,0.9229184583691674
528,0.887022320205875,0.09758195163903279
529,0.882072184164226,0.14508290165803317
530,0.8816737212794161,0.1493229864597292
531,0.8776885188955289,0.19080381607632152
532,0.7935107185716154,0.6672533450669014
533,0.8577672574506617,0.38348766975339504
534,0.8789459644237918,0.17728354567091342
535,0.7069670217106944,0.7986759735194704
536,0.8751661677009511,0.21624432488649772
537,0.5910916862575538,0.8700774015480309
538,0.40090079547715923,0.9294385887717754
539,0.8769324083464787,0.19830396607932158
540,0.8244012585778073,0.5682913658273165
541,0.8930567628639626,0.04754095081901638
542,0.8432864652508444,0.47860957219144384
543,0.865038212805055,0.32014640292805857
544,0.7368637334064156,0.7659353187063741
545,0.8588480234873812,0.374467489349787
546,0.8683494522012938,0.2878657573151463
547,0.8943268708015455,0.039480789615792315
548,0.2430484620527175,0.9600192003840077
549,0.761301680527263,0.7318146362927258
550,0.753462178720838,0.7438548770975419
551,0.8855308699855972,0.1122022440448809
552,0.8045883095251967,0.6361527230544611
553,0.7108252427167004,0.7948758975179504
554,0.8790825337571732,0.1758035160703214
555,0.800693603613902,0.6472529450589012
556,0.75491344908173,0.7417548350967019
557,0.7951795915432924,0.6626132522650453
558,0.8638660333500547,0.33178663573271466
559,0.8583846048651159,0.37822756455129103
560,0.8726975092073099,0.24304486089721794
561,0.7330609922644922,0.7705154103082061
562,0.8612763318222962,0.35428708574171486
563,0.7632679399135904,0.7285745714914298
564,0.8734685270639465,0.23512470249404988
565,0.8612527853025808,0.35452709054181086
566,0.8748838600797932,0.21904438088761774
567,0.8615413891092948,0.3515470309406188
568,0.902065274737251,0.006940138802776056
569,0.8275131979899923,0.5555711114222285
570,0.8382794830145814,0.504990099801996
571,0.8181450332897348,0.5925518510370208
572,0.844695327731628,0.47034940698813976
573,0.2475425605058975,0.9591791835836717
574,0.895794864133573,0.030920618412368248
575,0.5914462212197289,0.870017400348007
576,0.8942972156760052,0.039620792415848316
577,0.7870816291399115,0.6826136522730455
578,0.8598884125216787,0.36584731694633893
579,0.8834114656978979,0.13192263845276905
580,0.6183119803920787,0.8578371567431349
581,0.8828444718076738,0.1378627572551451
582,0.24540274814638707,0.9596991939838797
583,0.7680118977181293,0.7209144182883658
584,0.7567397552704125,0.7388547770955419
585,0.8815032337992401,0.1509430188603772
586,0.8484148227095849,0.44786895737914756
587,0.8833436765781295,0.13260265205304106
588,0.8772064546075155,0.19584391687833758
589,0.6502805960309316,0.8410168203364067
590,0.7756792746610488,0.7062741254825097
591,0.5946152677653085,0.8686973739474789
592,0.8662148655999256,0.30842616852337046
593,0.8602424960804658,0.3631272625452509
594,0.8736079613010408,0.23326466529330586
595,0.8896900158569649,0.07414148282965659
596,0.88516513290634,0.11534230684613692
597,0.7961220793908317,0.6599331986639733
598,0.8879402773902902,0.08898177963559271
599,0.24220693077354444,0.9601192023840477
600,0.89875549974526,0.016940338806776135
601,0.8054558451678493,0.6334326686533731
602,0.26434908962024195,0.9562191243824877
603,0.5143223588077608,0.8988579771595432
604,0.3091046343594212,0.9481989639792796
605,0.861551194922648,0.3514670293405868
606,0.8552097811746278,0.4015280305606112
607,0.8280429234878577,0.5535110702214044
608,0.7998672257502076,0.6492529850597012
609,0.8730370963296082,0.23972479449588993
610,0.8500632388295464,0.4380087601752035
611,0.41294491732606153,0.9267185343706874
612,0.2278297902573134,0.9624392487849757
613,0.8879496144940057,0.08896177923558471
614,0.8695552148412814,0.2748854977099542
615,0.8318938416805365,0.5368107362147243
616,0.8096034764111497,0.620492409848197
617,0.6581474172453023,0.8361567231344627
618,0.5249611788359421,0.8950979019580392
619,0.8852217518280672,0.11496229924598492
620,0.2316115638146906,0.9616392327846557
621,0.25621202829335643,0.9576191523830476
622,0.8746866727729227,0.22098441968839377
623,0.8756007446474238,0.2121842436848737
624,0.8158049127827804,0.6008720174403488
625,0.7812629104759033,0.6954939098781976
626,0.4803390488034826,0.9096781935638713
627,0.7698151001692038,0.7176143522870457
628,0.8727717340180909,0.24242484849696994
629,0.052249311541387865,0.9919198383967679
630,0.82201364128991,0.5783515670313406
631,0.881044832521387,0.15584311686233723
632,0.8810046925918145,0.15620312406248124
633,0.2141915500191955,0.9647192943858878
634,0.8979294745756258,0.02018040360807216
635,0.8704413294882953,0.26652533050661015
636,0.8676875925917984,0.29402588051761036
637,0.8344598542455082,0.5245704914098281
638,0.3769122174968563,0.9346986939738795
639,0.7640105162297773,0.7272145442908858
640,0.02488030725456488,0.99729994599892
641,0.8515137291292798,0.4281685633712674
642,0.5614869737895394,0.8820376407528151
643,0.8799378720523259,0.16680333606672135
644,0.8647591248071015,0.3232264645292906
645,0.8708998223949145,0.26140522810456207
646,0.16793042551039805,0.9726394527890558
647,0.28364188413774816,0.9525190503810076
648,0.46412603718144246,0.9142182843656873
649,0.45245691424511025,0.9171383427668554
650,0.8935615326337741,0.043960879217584355
651,0.8857683410613615,0.10996219924398488
652,0.40877040890994243,0.9277385547710955
653,0.8382302705889322,0.5052501050021
654,0.8475980511523982,0.4530290605812116
655,0.8490030340253403,0.44448888977779555
656,0.8582596102579297,0.37960759215184303
657,0.855344545912224,0.4005680113602272
658,0.8516187642885344,0.4272485449708994
659,0.8690064776066223,0.28054561091221825
660,0.7292322407754179,0.7756355127102542
661,0.8550257204664471,0.4030080601612032
662,0.8595941047671751,0.3682673653473069
663,0.886169034482342,0.10624212484249684
664,0.3894899067198709,0.9320986419728394
665,0.8599940961061294,0.3647872957459149
666,0.8892972229250028,0.07756155123102462
667,0.8216950879338782,0.5797115942318847
668,0.8585626029206498,0.376887537750755
669,0.6687855806463144,0.8288765775315506
670,0.5344908560814685,0.8920578411568232
671,0.8550633080838485,0.40282805656113124
672,0.87520617095589,0.21588431768635372
673,0.358484845546157,0.9384787695753916
674,0.8681274144457254,0.2899657993159863
675,0.8699563079812208,0.2711054221084422
676,0.8972424537508606,0.023500470009400188
677,0.8788206830658827,0.17844356887137744
678,0.657157809133403,0.8368567371347427
679,0.8852962963495165,0.11432228644572892
680,0.7161686457438917,0.7899557991159823
681,0.8214087580796648,0.5804916098321966
682,0.22992374033089083,0.9619592391847837
683,0.8536722611411162,0.4125682513650273
684,0.04696634704522134,0.99289985799716
685,0.8585436243879345,0.377047540950819
686,0.34958002259894494,0.9402188043760875
687,0.8852872249607794,0.11446228924578492
688,0.8576779432256468,0.3844076881537631
689,0.8023500672348478,0.6426928538570772
690,0.8647946238357477,0.32280645612912257
691,0.8592484569622721,0.37104742094841897
692,0.8492741816489073,0.4426688533770675
693,0.7410496086832611,0.7606152123042461
694,0.8864132141011809,0.10420208404168084
695,0.8793605255375214,0.17290345806916138
696,0.8438837206615355,0.4752095041900838
697,0.8007541868911782,0.6469729394587892
698,0.8973035217008916,0.023120462409248185
699,0.8531727327885464,0.41608832176643534
700,0.8525543216836957,0.4200284005680114
701,0.6152501497866756,0.8592571851437029
702,0.7198098338472323,0.7860957219144383
703,0.14239892018115607,0.9764395287905758
